TRAIN,out/33_original.jpg,cevaplar,1849,269,3030,269,3030,1598,1849,1598
TRAIN,out/33_original.jpg,bilgiler_elle,467,1334,1116,1334,1116,2127,467,2127
TRAIN,out/68_original.jpg,soyadi_adi,2775,269,3532,269,3532,1236,2775,1236
TRAIN,out/68_original.jpg,kurum_ogrenci_no,284,822,756,822,756,1229,284,1229
TRAIN,out/68_original.jpg,cevaplar,2549,1241,3657,1241,3657,2149,2549,2149
TRAIN,out/68_original.jpg,sayisal,1398,1314,1761,1314,1761,2149,1398,2149
TRAIN,out/68_original.jpg,soyadi_adi,1043,244,1770,244,1770,1231,1043,1231
TRAIN,out/68_original.jpg,kurum_ogrenci_no,2126,856,2540,856,2540,1238,2126,1238
TRAIN,out/68_original.jpg,cevaplar,688,1238,1770,1238,1770,2154,688,2154
TRAIN,out/68_original.jpg,bilgiler_elle,330,225,952,225,952,687,330,687
TRAIN,out/68_original.jpg,sozel,3208,1312,3632,1312,3632,2147,3208,2147
TRAIN,out/68_original.jpg,bilgiler_elle,2109,266,2674,266,2674,710,2109,710
TRAIN,out/68_original.jpg,kitapcik_cinsiyet,2113,712,2525,712,2525,854,2113,854
TRAIN,out/68_original.jpg,tc,244,1221,668,1221,668,1652,244,1652
TRAIN,out/68_original.jpg,kenarcizgi,117,215,347,215,347,2152,117,2152
TRAIN,out/68_original.jpg,sayisal,2554,1319,3267,1319,3267,2154,2554,2154
TRAIN,out/68_original.jpg,kenarcizgi,2045,242,2121,242,2121,2154,2045,2154
TRAIN,out/68_original.jpg,kitapcik_cinsiyet,323,678,764,678,764,827,323,827
TRAIN,out/68_original.jpg,tc,2113,1236,2498,1236,2498,1642,2113,1642
TRAIN,out/68_original.jpg,sozel,700,1317,1418,1317,1418,2152,700,2152
TRAIN,out/68_original.jpg,sinif_sube,945,244,1085,244,1085,1138,945,1138
TRAIN,out/68_original.jpg,sinif_sube,2655,269,2824,269,2824,1162,2655,1162
TRAIN,out/62_original.jpg,kurum_ogrenci_no,1195,1437,1746,1437,1746,2027,1195,2027
TRAIN,out/62_original.jpg,sinif_sube,338,1045,1628,1045,1628,1226,338,1226
TRAIN,out/62_original.jpg,sayisal,1864,53,2946,53,2946,523,1864,523
TRAIN,out/62_original.jpg,cevaplar,1756,53,2958,53,2958,1429,1756,1429
TRAIN,out/62_original.jpg,kenarcizgi,279,2054,2936,2054,2936,2127,279,2127
TRAIN,out/62_original.jpg,tc,1744,1515,2302,1515,2302,2034,1744,2034
TRAIN,out/62_original.jpg,bilgiler_elle,323,1224,987,1224,987,2029,323,2029
TRAIN,out/62_original.jpg,soyadi_adi,328,71,1744,71,1744,1050,328,1050
TRAIN,out/62_original.jpg,sozel,1859,543,2941,543,2941,1417,1859,1417
TRAIN,out/62_original.jpg,kitapcik_cinsiyet,989,1444,1190,1444,1190,2032,989,2032
TRAIN,out/13_original.jpg,sayisal,1283,1476,1614,1476,1614,2176,1283,2176
TRAIN,out/13_original.jpg,soyadi_adi,2371,460,3012,460,3012,1268,2371,1268
TRAIN,out/13_original.jpg,sinif_sube,3568,474,3789,474,3789,1207,3568,1207
TRAIN,out/13_original.jpg,kenarcizgi,271,506,499,506,499,2127,271,2127
TRAIN,out/13_original.jpg,sinif_sube,2263,477,2412,477,2412,1211,2263,1211
TRAIN,out/13_original.jpg,sozel,2192,1346,2785,1346,2785,2029,2192,2029
TRAIN,out/13_original.jpg,kurum_ogrenci_no,426,1050,810,1050,810,1390,426,1390
TRAIN,out/13_original.jpg,bilgiler_elle,1812,477,2285,477,2285,856,1812,856
TRAIN,out/13_original.jpg,tc,1829,1287,2140,1287,2140,1628,1829,1628
TRAIN,out/13_original.jpg,kitapcik_cinsiyet,3150,854,3515,854,3515,971,3150,971
TRAIN,out/13_original.jpg,soyadi_adi,1036,580,1660,580,1660,1407,1036,1407
TRAIN,out/13_original.jpg,kenarcizgi,3056,497,3309,497,3309,2061,3056,2061
TRAIN,out/13_original.jpg,cevaplar,707,1395,1624,1395,1624,2174,707,2174
TRAIN,out/13_original.jpg,kenarcizgi,1758,484,1827,484,1827,2029,1758,2029
TRAIN,out/13_original.jpg,kurum_ogrenci_no,1822,969,2182,969,2182,1292,1822,1292
TRAIN,out/13_original.jpg,kurum_ogrenci_no,3172,976,3566,976,3566,1307,3172,1307
TRAIN,out/13_original.jpg,sinif_sube,969,577,1097,577,1097,1331,969,1331
TRAIN,out/13_original.jpg,sayisal,2738,1331,3096,1331,3096,2005,2738,2005
TRAIN,out/13_original.jpg,tc,384,1378,722,1378,722,1733,384,1733
TRAIN,out/13_original.jpg,kitapcik_cinsiyet,1822,859,2162,859,2162,976,1822,976
TRAIN,out/13_original.jpg,cevaplar,2177,1263,3108,1263,3108,2036,2177,2036
TRAIN,out/13_original.jpg,tc,3228,1302,3573,1302,3573,1652,3228,1652
TRAIN,out/13_original.jpg,kitapcik_cinsiyet,462,932,827,932,827,1065,462,1065
TRAIN,out/13_original.jpg,bilgiler_elle,3105,492,3642,492,3642,869,3105,869
TRAIN,out/13_original.jpg,bilgiler_elle,480,560,982,560,982,940,480,940
TRAIN,out/13_original.jpg,sozel,710,1466,1332,1466,1332,2159,710,2159
TRAIN,out/27_original.jpg,kenarcizgi,113,167,278,167,278,2147,113,2147
TRAIN,out/27_original.jpg,kitapcik_cinsiyet,2178,695,2625,695,2625,849,2178,849
TRAIN,out/27_original.jpg,sozel,682,1341,1423,1341,1423,2147,682,2147
TRAIN,out/27_original.jpg,kitapcik_cinsiyet,262,670,736,670,736,830,262,830
TRAIN,out/27_original.jpg,sinif_sube,2784,213,2933,213,2933,1181,2784,1181
TRAIN,out/27_original.jpg,sinif_sube,914,181,1055,181,1055,1165,914,1165
TRAIN,out/27_original.jpg,sozel,2622,1362,3342,1362,3342,2136,2622,2136
TRAIN,out/27_original.jpg,kenarcizgi,2100,192,2178,192,2178,2141,2100,2141
TRAIN,out/27_original.jpg,tc,221,1260,627,1260,627,1695,221,1695
TRAIN,out/27_original.jpg,kurum_ogrenci_no,2170,846,2625,846,2625,1268,2170,1268
TRAIN,out/27_original.jpg,bilgiler_elle,276,183,912,183,912,676,276,676
TRAIN,out/27_original.jpg,cevaplar,2649,1287,3718,1287,3718,2149,2649,2149
TRAIN,out/27_original.jpg,sayisal,1410,1341,1797,1341,1797,2147,1410,2147
TRAIN,out/27_original.jpg,kurum_ogrenci_no,240,832,719,832,719,1254,240,1254
TRAIN,out/27_original.jpg,soyadi_adi,2920,221,3688,221,3688,1287,2920,1287
TRAIN,out/27_original.jpg,soyadi_adi,1031,189,1788,189,1788,1252,1031,1252
TRAIN,out/27_original.jpg,sayisal,3331,1373,3707,1373,3707,2144,3331,2144
TRAIN,out/27_original.jpg,bilgiler_elle,2175,213,2795,213,2795,705,2175,705
TRAIN,out/27_original.jpg,cevaplar,692,1262,1783,1262,1783,2139,692,2139
TRAIN,out/27_original.jpg,tc,2165,1257,2565,1257,2565,1706,2165,1706
TRAIN,out/83_original.jpg,sinif_sube,2297,943,3627,943,3627,1169,2297,1169
TRAIN,out/83_original.jpg,kitapcik_cinsiyet,2720,133,2946,133,2946,741,2720,741
TRAIN,out/83_original.jpg,sayisal,985,1696,2089,1696,2089,2208,985,2208
TRAIN,out/83_original.jpg,sozel,949,794,2080,794,2080,1720,949,1720
TRAIN,out/83_original.jpg,kurum_ogrenci_no,2151,148,2723,148,2723,767,2151,767
TRAIN,out/83_original.jpg,kenarcizgi,934,14,3633,14,3633,178,934,178
TRAIN,out/83_original.jpg,cevaplar,940,788,2193,788,2193,2205,940,2205
TRAIN,out/83_original.jpg,bilgiler_elle,2928,116,3622,116,3622,958,2928,958
TRAIN,out/83_original.jpg,soyadi_adi,2172,1125,3654,1125,3654,2160,2172,2160
TRAIN,out/83_original.jpg,tc,1586,166,2163,166,2163,705,1586,705
TRAIN,out/6_original.jpg,sozel,926,1924,1768,1924,1768,2954,926,2954
TRAIN,out/6_original.jpg,kenarcizgi,262,512,445,512,445,2914,262,2914
TRAIN,out/6_original.jpg,kitapcik_cinsiyet,425,1141,965,1141,965,1328,425,1328
TRAIN,out/6_original.jpg,soyadi_adi,1319,608,2202,608,2202,1844,1319,1844
TRAIN,out/6_original.jpg,tc,385,1793,866,1793,866,2322,385,2322
TRAIN,out/6_original.jpg,sayisal,1765,1940,2214,1940,2214,2974,1765,2974
TRAIN,out/6_original.jpg,bilgiler_elle,441,576,1168,576,1168,1161,441,1161
TRAIN,out/6_original.jpg,kurum_ogrenci_no,405,1312,954,1312,954,1817,405,1817
TRAIN,out/6_original.jpg,sinif_sube,1160,608,1343,608,1343,1713,1160,1713
TRAIN,out/6_original.jpg,cevaplar,922,1833,2214,1833,2214,2978,922,2978
TRAIN,out/24_original.jpg,sayisal,1758,98,2833,98,2833,553,1758,553
TRAIN,out/24_original.jpg,kenarcizgi,270,2020,2833,2020,2833,2124,270,2124
TRAIN,out/24_original.jpg,sinif_sube,312,1059,1529,1059,1529,1226,312,1226
TRAIN,out/24_original.jpg,soyadi_adi,300,113,1648,113,1648,1053,300,1053
TRAIN,out/24_original.jpg,kurum_ogrenci_no,1119,1437,1636,1437,1636,2005,1119,2005
TRAIN,out/24_original.jpg,tc,1657,1523,2169,1523,2169,2011,1657,2011
TRAIN,out/24_original.jpg,kitapcik_cinsiyet,922,1431,1107,1431,1107,2002,922,2002
TRAIN,out/24_original.jpg,sozel,1758,565,2824,565,2824,1437,1758,1437
TRAIN,out/24_original.jpg,bilgiler_elle,294,1229,913,1229,913,2000,294,2000
TRAIN,out/24_original.jpg,cevaplar,1660,80,2812,80,2812,1440,1660,1440
TRAIN,out/20_original.jpg,bilgiler_elle,276,1366,952,1366,952,2196,276,2196
TRAIN,out/20_original.jpg,tc,1750,1660,2330,1660,2330,2196,1750,2196
TRAIN,out/20_original.jpg,sayisal,1848,104,3005,104,3005,601,1848,601
TRAIN,out/20_original.jpg,kitapcik_cinsiyet,958,1583,1160,1583,1160,2193,958,2193
TRAIN,out/20_original.jpg,cevaplar,1735,92,3014,92,3014,1544,1735,1544
TRAIN,out/20_original.jpg,sozel,1848,607,3011,607,3011,1544,1848,1544
TRAIN,out/20_original.jpg,sinif_sube,282,1157,1619,1157,1619,1363,282,1363
TRAIN,out/20_original.jpg,soyadi_adi,247,133,1735,133,1735,1172,247,1172
TRAIN,out/20_original.jpg,kurum_ogrenci_no,1175,1577,1747,1577,1747,2196,1175,2196
TRAIN,out/17_original.jpg,sinif_sube,517,1136,1711,1136,1711,1324,517,1324
TRAIN,out/17_original.jpg,soyadi_adi,482,205,1812,205,1812,1154,482,1154
TRAIN,out/17_original.jpg,bilgiler_elle,514,1318,1110,1318,1110,2074,514,2074
TRAIN,out/17_original.jpg,kenarcizgi,467,2092,3020,2092,3020,2190,467,2190
TRAIN,out/17_original.jpg,sayisal,1913,154,3005,154,3005,633,1913,633
TRAIN,out/17_original.jpg,sozel,1925,613,2997,613,2997,1491,1925,1491
TRAIN,out/17_original.jpg,tc,1830,1589,2360,1589,2360,2083,1830,2083
TRAIN,out/17_original.jpg,cevaplar,1809,148,2991,148,2991,1491,1809,1491
TRAIN,out/17_original.jpg,kurum_ogrenci_no,1300,1505,1824,1505,1824,2074,1300,2074
TRAIN,out/17_original.jpg,kitapcik_cinsiyet,1110,1511,1303,1511,1303,2074,1110,2074
TRAIN,out/87_original.jpg,soyadi_adi,2282,1104,3755,1104,3755,2113,2282,2113
TRAIN,out/87_original.jpg,kurum_ogrenci_no,2273,125,2830,125,2830,726,2273,726
TRAIN,out/87_original.jpg,sozel,1080,758,2178,758,2178,1645,1080,1645
TRAIN,out/87_original.jpg,kenarcizgi,1080,17,3720,17,3720,122,1080,122
TRAIN,out/87_original.jpg,bilgiler_elle,3026,113,3723,113,3723,928,3026,928
TRAIN,out/87_original.jpg,cevaplar,1089,750,2303,750,2303,2130,1089,2130
TRAIN,out/87_original.jpg,kitapcik_cinsiyet,2830,110,3041,110,3041,708,2830,708
TRAIN,out/87_original.jpg,sayisal,1083,1648,2190,1648,2190,2148,1083,2148
TRAIN,out/87_original.jpg,tc,1723,142,2282,142,2282,654,1723,654
TRAIN,out/87_original.jpg,sinif_sube,2410,913,3744,913,3744,1122,2410,1122
TRAIN,out/39_original.jpg,kurum_ogrenci_no,181,779,607,779,607,1178,181,1178
TRAIN,out/39_original.jpg,sayisal,1244,1250,1583,1250,1583,2029,1244,2029
TRAIN,out/39_original.jpg,kurum_ogrenci_no,1806,794,2214,794,2214,1166,1806,1166
TRAIN,out/39_original.jpg,sinif_sube,779,196,904,196,904,1077,779,1077
TRAIN,out/39_original.jpg,tc,3538,1300,3904,1300,3904,1699,3538,1699
TRAIN,out/39_original.jpg,sinif_sube,2348,220,2485,220,2485,1092,2348,1092
TRAIN,out/39_original.jpg,bilgiler_elle,199,199,779,199,779,648,199,648
TRAIN,out/39_original.jpg,sozel,2226,1226,2869,1226,2869,2023,2226,2023
TRAIN,out/39_original.jpg,bilgiler_elle,1809,217,2357,217,2357,660,1809,660
TRAIN,out/39_original.jpg,cevaplar,2232,1145,3217,1145,3217,2026,2232,2026
TRAIN,out/39_original.jpg,cevaplar,601,1166,1580,1166,1580,2050,601,2050
TRAIN,out/39_original.jpg,sayisal,2851,1229,3196,1229,3196,2002,2851,2002
TRAIN,out/39_original.jpg,kitapcik_cinsiyet,193,639,616,639,616,785,193,785
TRAIN,out/39_original.jpg,kitapcik_cinsiyet,3497,773,3913,773,3913,916,3497,916
TRAIN,out/39_original.jpg,kenarcizgi,1741,187,1797,187,1797,2020,1741,2020
TRAIN,out/39_original.jpg,kurum_ogrenci_no,3520,922,3937,922,3937,1303,3520,1303
TRAIN,out/39_original.jpg,soyadi_adi,886,199,1589,199,1589,1163,886,1163
TRAIN,out/39_original.jpg,kenarcizgi,3434,321,3577,321,3577,2181,3434,2181
TRAIN,out/39_original.jpg,tc,157,1163,535,1163,535,1565,157,1565
TRAIN,out/39_original.jpg,tc,1791,1154,2172,1154,2172,1553,1791,1553
TRAIN,out/39_original.jpg,sozel,589,1235,1247,1235,1247,2053,589,2053
TRAIN,out/39_original.jpg,soyadi_adi,2461,217,3181,217,3181,1172,2461,1172
TRAIN,out/39_original.jpg,kitapcik_cinsiyet,1794,657,2223,657,2223,794,1794,794
TRAIN,out/39_original.jpg,kenarcizgi,68,193,211,193,211,2077,68,2077
TRAIN,out/56_original.jpg,tc,1770,1580,2267,1580,2267,2038,1770,2038
TRAIN,out/56_original.jpg,sozel,1869,690,2851,690,2851,1494,1869,1494
TRAIN,out/56_original.jpg,kurum_ogrenci_no,1285,1502,1764,1502,1764,2035,1285,2035
TRAIN,out/56_original.jpg,soyadi_adi,523,291,1779,291,1779,1163,523,1163
TRAIN,out/56_original.jpg,kenarcizgi,511,2059,2889,2059,2889,2133,511,2133
TRAIN,out/56_original.jpg,sinif_sube,535,1157,1666,1157,1666,1324,535,1324
TRAIN,out/56_original.jpg,bilgiler_elle,529,1318,1098,1318,1098,2032,529,2032
TRAIN,out/56_original.jpg,cevaplar,1773,258,2845,258,2845,1494,1773,1494
TRAIN,out/56_original.jpg,kitapcik_cinsiyet,1098,1514,1279,1514,1279,2038,1098,2038
TRAIN,out/56_original.jpg,sayisal,1860,264,2869,264,2869,699,1860,699
TRAIN,out/45_original.jpg,kitapcik_cinsiyet,288,642,723,642,723,782,288,782
TRAIN,out/45_original.jpg,sozel,2488,1291,3193,1291,3193,2119,2488,2119
TRAIN,out/45_original.jpg,kenarcizgi,1982,211,2050,211,2050,2104,1982,2104
TRAIN,out/45_original.jpg,cevaplar,642,1199,1714,1199,1714,2107,642,2107
TRAIN,out/45_original.jpg,tc,2050,1208,2428,1208,2428,1619,2050,1619
TRAIN,out/45_original.jpg,tc,235,1181,627,1181,627,1601,235,1601
TRAIN,out/45_original.jpg,kenarcizgi,3758,217,3940,217,3940,2116,3758,2116
TRAIN,out/45_original.jpg,kitapcik_cinsiyet,2044,678,2470,678,2470,818,2044,818
TRAIN,out/45_original.jpg,sayisal,1342,1279,1720,1279,1720,2113,1342,2113
TRAIN,out/45_original.jpg,soyadi_adi,2726,217,3491,217,3491,1211,2726,1211
TRAIN,out/45_original.jpg,kenarcizgi,122,169,324,169,324,2095,122,2095
TRAIN,out/45_original.jpg,kurum_ogrenci_no,255,782,708,782,708,1190,255,1190
TRAIN,out/45_original.jpg,sayisal,3154,1297,3559,1297,3559,2113,3154,2113
TRAIN,out/45_original.jpg,bilgiler_elle,2041,226,2627,226,2627,681,2041,681
TRAIN,out/45_original.jpg,sozel,657,1276,1363,1276,1363,2101,657,2101
TRAIN,out/45_original.jpg,sinif_sube,2604,226,2764,226,2764,1125,2604,1125
TRAIN,out/45_original.jpg,sinif_sube,883,196,1038,196,1038,1107,883,1107
TRAIN,out/45_original.jpg,kurum_ogrenci_no,2050,818,2479,818,2479,1211,2050,1211
TRAIN,out/45_original.jpg,soyadi_adi,1005,199,1726,199,1726,1202,1005,1202
TRAIN,out/45_original.jpg,cevaplar,2482,1220,3553,1220,3553,2116,2482,2116
TRAIN,out/45_original.jpg,bilgiler_elle,312,184,907,184,907,642,312,642
TRAIN,out/4_original.jpg,kurum_ogrenci_no,3273,1083,3747,1083,3747,1476,3273,1476
TRAIN,out/4_original.jpg,kenarcizgi,407,267,693,267,693,2047,407,2047
TRAIN,out/4_original.jpg,sinif_sube,2928,1151,3077,1151,3077,2026,2928,2026
TRAIN,out/4_original.jpg,cevaplar,2297,181,3407,181,3407,1080,2297,1080
TRAIN,out/4_original.jpg,bilgiler_elle,44,1630,642,1630,642,2047,44,2047
TRAIN,out/4_original.jpg,bilgiler_elle,3044,1607,3639,1607,3639,2035,3044,2035
TRAIN,out/4_original.jpg,tc,3383,681,3800,681,3800,1092,3383,1092
TRAIN,out/4_original.jpg,kurum_ogrenci_no,122,1136,571,1136,571,1494,122,1494
TRAIN,out/4_original.jpg,soyadi_adi,2270,1059,3014,1059,3014,2005,2270,2005
TRAIN,out/4_original.jpg,sayisal,2291,157,2690,157,2690,994,2291,994
TRAIN,out/4_original.jpg,sozel,2648,142,3392,142,3392,1005,2648,1005
TRAIN,out/4_original.jpg,kenarcizgi,3625,202,3946,202,3946,2050,3625,2050
TRAIN,out/4_original.jpg,kitapcik_cinsiyet,3270,1482,3672,1482,3672,1616,3270,1616
TRAIN,out/4_original.jpg,tc,1723,619,2104,619,2104,1026,1723,1026
TRAIN,out/4_original.jpg,tc,107,738,520,738,520,1139,107,1139
TRAIN,out/4_original.jpg,soyadi_adi,681,1002,1419,1002,1419,1940,681,1940
TRAIN,out/4_original.jpg,sozel,958,110,1657,110,1657,946,958,946
TRAIN,out/4_original.jpg,kenarcizgi,2101,122,2169,122,2169,1979,2101,1979
TRAIN,out/4_original.jpg,kitapcik_cinsiyet,1684,1401,2098,1401,2098,1544,1684,1544
TRAIN,out/4_original.jpg,cevaplar,586,113,1672,113,1672,1020,586,1020
TRAIN,out/4_original.jpg,kitapcik_cinsiyet,175,1505,577,1505,577,1624,175,1624
TRAIN,out/4_original.jpg,bilgiler_elle,1532,1526,2089,1526,2089,1970,1532,1970
TRAIN,out/4_original.jpg,sayisal,601,116,1014,116,1014,946,601,946
TRAIN,out/4_original.jpg,sinif_sube,1392,1095,1541,1095,1541,1946,1392,1946
TRAIN,out/4_original.jpg,kurum_ogrenci_no,1672,1026,2101,1026,2101,1398,1672,1398
TRAIN,out/92_original.jpg,kitapcik_cinsiyet,976,1544,1160,1544,1160,2101,976,2101
TRAIN,out/92_original.jpg,kenarcizgi,333,2110,2836,2110,2836,2196,333,2196
TRAIN,out/92_original.jpg,sayisal,1782,199,2833,199,2833,642,1782,642
TRAIN,out/92_original.jpg,sozel,1782,654,2827,654,2827,1508,1782,1508
TRAIN,out/92_original.jpg,bilgiler_elle,366,1339,970,1339,970,2095,366,2095
TRAIN,out/92_original.jpg,sinif_sube,369,1160,1577,1160,1577,1339,369,1339
TRAIN,out/92_original.jpg,kurum_ogrenci_no,1163,1523,1693,1523,1693,2104,1163,2104
TRAIN,out/92_original.jpg,tc,1684,1601,2220,1601,2220,2098,1684,2098
TRAIN,out/92_original.jpg,cevaplar,1678,190,2827,190,2827,1511,1678,1511
TRAIN,out/92_original.jpg,soyadi_adi,357,235,1675,235,1675,1154,357,1154
TRAIN,out/96_original.jpg,sozel,1904,514,3005,514,3005,1422,1904,1422
TRAIN,out/96_original.jpg,tc,1785,1511,2333,1511,2333,2017,1785,2017
TRAIN,out/96_original.jpg,kitapcik_cinsiyet,1038,1425,1238,1425,1238,2005,1038,2005
TRAIN,out/96_original.jpg,soyadi_adi,395,56,1788,56,1788,1026,395,1026
TRAIN,out/96_original.jpg,sayisal,1910,38,2994,38,2994,497,1910,497
TRAIN,out/96_original.jpg,bilgiler_elle,407,1202,1032,1202,1032,1997,407,1997
TRAIN,out/96_original.jpg,kenarcizgi,375,2023,2988,2023,2988,2127,375,2127
TRAIN,out/96_original.jpg,sinif_sube,398,1026,1672,1026,1672,1202,398,1202
TRAIN,out/96_original.jpg,kurum_ogrenci_no,1241,1419,1782,1419,1782,2014,1241,2014
TRAIN,out/96_original.jpg,cevaplar,1803,38,3011,38,3011,1428,1803,1428
TRAIN,out/78_original.jpg,sayisal,1668,1764,2139,1764,2139,2841,1668,2841
TRAIN,out/78_original.jpg,cevaplar,764,1677,2158,1677,2158,2865,764,2865
TRAIN,out/78_original.jpg,sinif_sube,971,283,1149,283,1149,1533,971,1533
TRAIN,out/78_original.jpg,bilgiler_elle,192,283,985,283,985,923,192,923
TRAIN,out/78_original.jpg,tc,149,1653,677,1653,677,2206,149,2206
TRAIN,out/78_original.jpg,sozel,769,1769,1668,1769,1668,2850,769,2850
TRAIN,out/78_original.jpg,kitapcik_cinsiyet,192,927,759,927,759,1115,192,1115
TRAIN,out/78_original.jpg,kurum_ogrenci_no,197,1125,764,1125,764,1653,197,1653
TRAIN,out/78_original.jpg,kenarcizgi,76,269,187,269,187,2875,76,2875
TRAIN,out/78_original.jpg,soyadi_adi,1129,288,2129,288,2129,1644,1129,1644
TRAIN,out/25_original.jpg,bilgiler_elle,377,1235,970,1235,970,2002,377,2002
TRAIN,out/25_original.jpg,tc,1660,1589,2178,1589,2178,2086,1660,2086
TRAIN,out/25_original.jpg,cevaplar,1693,187,2901,187,2901,1568,1693,1568
TRAIN,out/25_original.jpg,sayisal,1821,202,2901,202,2901,708,1821,708
TRAIN,out/25_original.jpg,kenarcizgi,357,1985,2747,1985,2747,2217,357,2217
TRAIN,out/25_original.jpg,kurum_ogrenci_no,1151,1491,1669,1491,1669,2029,1151,2029
TRAIN,out/25_original.jpg,kitapcik_cinsiyet,967,1464,1154,1464,1154,2011,967,2011
TRAIN,out/25_original.jpg,sozel,1803,672,2866,672,2866,1583,1803,1583
TRAIN,out/25_original.jpg,sinif_sube,392,1068,1574,1068,1574,1238,392,1238
TRAIN,out/25_original.jpg,soyadi_adi,386,139,1717,139,1717,1142,386,1142
TRAIN,out/89_original.jpg,tc,1860,220,2369,220,2369,720,1860,720
TRAIN,out/89_original.jpg,sozel,1232,791,2255,791,2255,1622,1232,1622
TRAIN,out/89_original.jpg,kenarcizgi,1255,107,3705,107,3705,255,1255,255
TRAIN,out/89_original.jpg,soyadi_adi,2348,1169,3648,1169,3648,2080,2348,2080
TRAIN,out/89_original.jpg,kitapcik_cinsiyet,2880,255,3071,255,3071,800,2880,800
TRAIN,out/89_original.jpg,sinif_sube,2485,1026,3642,1026,3642,1181,2485,1181
TRAIN,out/89_original.jpg,sayisal,1211,1636,2241,1636,2241,2077,1211,2077
